705074.66348, 3,  -0.802,  9.593, -1.732, 4,  -0.017, -0.041, -0.108, 5,  27.336,-44.264, 28.639
705074.68332, 3,  -1.486,  9.770, -1.027, 4,  -0.020,  0.035, -0.098, 5,  26.656,-44.997, 30.093
705074.70319, 3,  -1.517, 10.004, -0.907, 4,  -0.020,  0.108, -0.079, 5,  25.969,-45.723, 28.639
705074.72305, 3,  -1.263,  9.935, -1.314, 4,  -0.008,  0.099, -0.057, 5,  25.349,-43.599, 27.910
705074.74295, 3,  -0.610,  9.538, -2.175, 4,   0.006,  0.044, -0.030, 5,  26.036,-42.871, 29.359
705074.76282, 3,  -1.019,  9.502, -2.237, 4,   0.015,  0.062, -0.004, 5,  25.333,-44.312, 27.911
705074.78268, 3,  -1.862, 10.244, -0.553, 4,   0.007,  0.141,  0.006, 5,  25.337,-44.318, 30.815
705074.80255, 3,  -0.689, 10.012, -1.043, 4,  -0.006,  0.102,  0.034, 5,  24.635,-45.757, 29.364
705074.82242, 3,  -0.632,  9.571, -1.979, 4,   0.010, -0.075,  0.078, 5,  25.334,-44.313, 28.636
705074.84229, 3,  -0.763,  9.672, -2.558, 4,   0.033, -0.181,  0.085, 5,  25.317,-45.023, 27.185
705074.86215, 3,  -0.421,  9.732, -2.498, 4,   0.040, -0.130,  0.085, 5,  23.981,-45.058, 27.910
705074.88199, 3,   0.079,  9.727, -2.134, 4,   0.034, -0.014,  0.106, 5,  25.987,-45.013, 30.092
705074.90186, 3,  -0.153,  9.727, -1.445, 4,   0.029,  0.035,  0.120, 5,  25.336,-44.315, 29.362
705074.92172, 3,   0.306,  9.851, -2.015, 4,   0.031,  0.053,  0.112, 5,  25.987,-45.012, 29.364
705074.94159, 3,   0.790,  9.624, -2.797, 4,   0.054,  0.014,  0.104, 5,  25.302,-45.740, 28.639
705074.96146, 3,   1.144,  9.531, -3.249, 4,   0.075, -0.022,  0.102, 5,  25.333,-44.312, 27.911
705074.98132, 3,   0.821,  9.607, -3.041, 4,   0.072, -0.020,  0.091, 5,  24.667,-44.331, 30.089
705075.00119, 3,   0.258,  9.839, -2.520, 4,   0.054, -0.022,  0.072, 5,  24.635,-45.757, 29.364
705075.02106, 3,  -0.385,  9.449, -1.883, 4,   0.042, -0.004,  0.056, 5,  25.336,-44.315, 29.362
705075.04095, 3,   0.072,  9.655, -2.512, 4,   0.037, -0.011,  0.054, 5,  23.967,-45.773, 29.362
705075.06082, 3,   0.194,  9.823, -2.852, 4,   0.046, -0.090,  0.054, 5,  25.304,-45.741, 29.366
705075.08066, 3,   0.263,  9.478, -2.213, 4,   0.050, -0.156,  0.050, 5,  25.970,-45.724, 29.366
705075.10052, 3,   0.244,  9.691, -2.266, 4,   0.045, -0.147,  0.042, 5,  25.304,-45.743, 30.093
705075.12039, 3,  -0.012,  9.677, -3.151, 4,   0.055, -0.116,  0.041, 5,  24.652,-45.044, 29.362
705075.14026, 3,   0.156,  9.526, -3.513, 4,   0.066, -0.113,  0.036, 5,  24.652,-45.044, 29.362
705075.16013, 3,   0.053,  9.811, -3.005, 4,   0.053, -0.114,  0.032, 5,  25.368,-42.886, 28.633
705075.17999, 3,   0.361,  9.717, -2.453, 4,   0.027, -0.064,  0.032, 5,  23.982,-45.059, 28.635
705075.19986, 3,   0.737,  9.689, -1.783, 4,   0.007, -0.059,  0.034, 5,  24.664,-44.327, 27.910
705075.21973, 3,   0.644,  9.456, -2.871, 4,   0.001, -0.121,  0.026, 5,  23.314,-45.070, 27.182
705075.23959, 3,   0.366,  9.526, -3.900, 4,   0.029, -0.222,  0.007, 5,  24.664,-44.324, 27.182
705075.25946, 3,   0.153,  9.610, -2.517, 4,   0.035, -0.234,  0.001, 5,  25.366,-42.885, 27.908
705075.27930, 3,  -0.294,  9.514, -2.276, 4,   0.026, -0.202, -0.001, 5,  25.351,-43.600, 28.635
705075.29916, 3,   0.050,  9.418, -2.601, 4,   0.022, -0.234,  0.001, 5,  25.984,-45.006, 27.185
705075.31906, 3,   0.182,  9.569, -3.594, 4,   0.039, -0.322, -0.003, 5,  26.013,-43.576, 25.729
705075.33893, 3,   0.060,  9.308, -2.790, 4,   0.051, -0.364, -0.008, 5,  25.316,-45.021, 26.460
705075.35880, 3,  -0.256,  9.509, -2.477, 4,   0.050, -0.389, -0.005, 5,  25.981,-45.003, 25.732
705075.37866, 3,  -0.682,  9.703, -2.467, 4,   0.049, -0.437, -0.001, 5,  25.946,-46.428, 25.011
705075.39853, 3,  -0.464,  9.313, -2.596, 4,   0.053, -0.510, -0.002, 5,  24.628,-45.746, 25.008
705075.41840, 3,  -0.309,  9.669, -2.869, 4,   0.060, -0.569,  0.017, 5,  27.332,-44.257, 25.734
705075.43826, 3,   0.352,  9.748, -2.096, 4,   0.070, -0.614,  0.019, 5,  25.996,-44.289, 25.731
705075.45813, 3,   0.670,  8.796, -1.725, 4,   0.068, -0.645,  0.024, 5,  27.332,-44.257, 25.734
705075.47797, 3,  -1.972, 10.880, -5.209, 4,   0.079, -0.647,  0.031, 5,  25.946,-46.428, 25.011
705075.49783, 3,  -1.189,  9.846, -2.556, 4,   0.126, -0.627,  0.023, 5,  26.012,-43.573, 24.278
705075.51770, 3,  -0.146,  8.987, -1.644, 4,   0.090, -0.722,  0.050, 5,  27.296,-45.679, 23.558
705075.53757, 3,   1.137,  9.590, -2.144, 4,   0.051, -0.831,  0.087, 5,  26.663,-44.270, 25.008
705075.55743, 3,   0.354, 10.232, -5.300, 4,   0.067, -0.842,  0.090, 5,  28.014,-43.526, 25.009
705075.57730, 3,   2.414, 10.665, -3.659, 4,   0.090, -0.669,  0.078, 5,  26.648,-44.984, 25.009
705075.59717, 3,   3.917,  6.525, -0.665, 4,   0.061, -0.538,  0.068, 5,  28.633,-45.647, 24.287
705075.61707, 3,   0.371, 11.270, -6.834, 4,   0.026, -0.416,  0.051
705075.63693, 3,  -0.026, 11.385, -3.362, 4,   0.093, -0.263, -0.020, 5,  29.330,-44.202, 22.833
705075.65680, 3,  -0.010,  8.889, -1.412, 4,   0.056, -0.371, -0.034, 5,  28.682,-43.509, 25.009
705075.67667, 3,  -0.677,  8.514, -2.713, 4,  -0.004, -0.419, -0.038, 5,  29.982,-44.896, 22.108
705075.69650, 3,  -1.665,  9.746, -3.762, 4,   0.021, -0.449, -0.063, 5,  29.318,-44.919, 24.287
705075.71637, 3,  -1.426, 10.019, -3.431, 4,   0.044, -0.550, -0.058, 5,  30.000,-44.188, 24.287
705075.73624, 3,   0.385,  9.184, -2.115, 4,   0.032, -0.670, -0.015, 5,  29.997,-44.182, 22.107
705075.75610, 3,   0.285,  9.320, -0.689, 4,   0.035, -0.771,  0.007, 5,  29.996,-44.180, 21.382
705075.77597, 3,  -2.503,  9.435, -3.398, 4,   0.068, -0.832, -0.010, 5,  29.997,-44.185, 22.835
705075.79584, 3,  -2.211,  9.784, -3.817, 4,   0.149, -0.880, -0.025, 5,  31.302,-45.576, 22.112
705075.81570, 3,  -2.713,  7.695, -1.295, 4,   0.199, -0.891,  0.004, 5,  31.380,-42.006, 19.923
705075.83557, 3,  -3.718,  9.172, -4.745, 4,   0.186, -0.881,  0.057, 5,  31.334,-44.150, 22.108
705075.85544, 3,  -3.144, 10.225, -3.151, 4,   0.210, -1.056,  0.079, 5,  30.663,-44.164, 20.656
705075.87531, 3,  -0.739,  9.521, -2.508, 4,   0.181, -1.185,  0.169, 5,  31.348,-43.434, 20.656
705075.89517, 3,   1.251,  8.540, -3.223, 4,   0.164, -1.102,  0.271, 5,  32.030,-42.700, 19.203
705075.91504, 3,   2.096,  9.873, -4.647, 4,   0.192, -0.904,  0.304, 5,  32.011,-43.413, 18.477
705075.93491, 3,   2.534,  8.246, -4.477, 4,   0.224, -0.630,  0.250, 5,  29.993,-44.176, 19.203
705075.95477, 3,   1.644,  9.377, -3.857, 4,   0.239, -0.248,  0.205, 5,  29.359,-42.766, 19.199
705075.97464, 3,  -1.223, 11.320, -5.133, 4,   0.275,  0.274,  0.167, 5,  29.312,-44.910, 20.656
705075.99451, 3,  -1.534, 10.646, -5.858, 4,   0.294,  0.657,  0.139, 5,  28.674,-43.495, 19.199
705076.01437, 3,  -0.436,  8.183, -3.974, 4,   0.226,  0.658,  0.104, 5,  27.322,-44.241, 19.199
705076.03424, 3,  -0.045, 10.138, -4.166, 4,   0.095,  0.437,  0.128, 5,  26.674,-43.546, 19.920
705076.05411, 3,  -0.333, 10.349, -3.328, 4,   0.007,  0.144,  0.147, 5,  26.006,-43.562, 19.919
705076.07397, 3,  -0.991, 10.648, -2.089, 4,  -0.040, -0.008,  0.161, 5,  27.373,-42.105, 20.645
705076.09381, 3,  -1.730,  8.495, -0.340, 4,  -0.040, -0.004,  0.153, 5,  26.004,-43.561, 19.194
705076.11368, 3,  -2.902,  8.413, -1.933, 4,  -0.010, -0.066,  0.141, 5,  25.320,-44.290, 19.196
705076.13354, 3,  -2.137,  9.327, -4.348, 4,   0.078, -0.277,  0.137, 5,  26.671,-43.542, 18.468
705076.15341, 3,  -1.613, 10.203, -6.520, 4,   0.144, -0.495,  0.185, 5,  25.354,-42.863, 19.193
705076.17331, 3,   0.043,  8.990, -4.757, 4,   0.122, -0.583,  0.232, 5,  27.339,-43.529, 19.197
705076.19318, 3,   2.704,  9.490, -4.051, 4,   0.038, -0.604,  0.280, 5,  26.640,-44.971, 19.199
705076.21304, 3,   5.396, 10.280, -4.053, 4,  -0.018, -0.649,  0.301, 5,  25.989,-44.275, 19.920
705076.23291, 3,   4.967, 10.019, -4.678, 4,   0.004, -0.656,  0.265, 5,  24.684,-42.877, 18.463
705076.25278, 3,   1.536,  9.459, -3.077, 4,   0.049, -0.566,  0.167, 5,  26.701,-42.111, 17.012
705076.27264, 3,  -1.369, 10.150, -3.845, 4,   0.068, -0.449,  0.062, 5,  26.640,-44.971, 19.199
705076.29248, 3,  -0.474,  9.069, -2.496, 4,   0.061, -0.412,  0.032, 5,  27.957,-45.651, 19.203
705076.31235, 3,   0.747,  7.090, -1.113, 4,   0.031, -0.511,  0.079, 5,  27.954,-45.645, 17.024
705076.33221, 3,  -0.033,  7.808, -2.127, 4,  -0.008, -0.656,  0.129, 5,  27.319,-44.238, 17.746
705076.35208, 3,   0.524,  9.832, -3.685, 4,   0.002, -0.705,  0.130, 5,  27.335,-43.521, 16.292
705076.37195, 3,   1.038, 10.667, -4.266, 4,  -0.005, -0.669,  0.136, 5,  27.353,-42.809, 17.017
705076.39120, 3,   2.357, 10.672, -3.017, 4,  -0.046, -0.603,  0.152, 5,  25.934,-46.407, 16.295
705076.41168, 3,   1.900,  9.334, -2.235, 4,  -0.084, -0.448,  0.153, 5,  28.001,-43.504, 16.293
705076.43155, 3,   0.634,  7.138, -1.792, 4,  -0.088, -0.212,  0.133, 5,  27.350,-42.805, 15.564
705076.45142, 3,  -1.720,  8.351, -4.018, 4,  -0.051, -0.066,  0.093, 5,  27.969,-44.931, 16.296
705076.47131, 3,  -1.723, 11.273, -6.229, 4,  -0.006,  0.009,  0.050, 5,  27.971,-44.933, 17.023
705076.49118, 3,   0.072, 12.012, -4.872, 4,   0.005,  0.069,  0.050, 5,  26.653,-44.250, 17.018
705076.51102, 3,   2.395,  8.250, -1.826, 4,  -0.057,  0.015,  0.090, 5,  25.981,-44.264, 15.564
705076.53088, 3,   2.352,  6.621, -3.350, 4,  -0.114, -0.035,  0.095, 5,  26.686,-42.824, 17.015
705076.55075, 3,  -0.156,  7.573, -1.019, 4,  -0.074, -0.002,  0.050, 5,  27.286,-45.660, 16.296
705076.57062, 3,  -3.960,  8.052, -1.924, 4,   0.007,  0.018, -0.014, 5,  27.286,-45.660, 16.296
705076.59048, 3,  -3.714, 13.405, -7.281, 4,   0.037, -0.066, -0.016, 5,  27.286,-45.660, 16.296
705076.61035, 3,  -0.203,  9.504, -4.135, 4,   0.121, -0.235, -0.013, 5,  28.036,-42.084, 18.466
705076.63022, 3,   3.797,  7.719, -2.017, 4,   0.015, -0.198,  0.113, 5,  26.636,-44.963, 16.293
705076.65009, 3,   2.869,  7.705, -2.041, 4,  -0.037, -0.109,  0.140, 5,  27.318,-44.234, 16.293
705076.66995, 3,  -1.414, 10.253, -1.890, 4,   0.011,  0.086,  0.085, 5,  27.333,-43.520, 15.565
705076.68982, 3,  -2.764, 13.687, -4.757, 4,   0.120,  0.210,  0.008, 5,  25.969,-44.981, 17.018
705076.70966, 3,  -2.051, 10.873, -5.944, 4,   0.189,  0.086,  0.023, 5,  25.949,-45.691, 15.567
705076.72952, 3,  -0.316,  8.246, -3.230, 4,   0.128, -0.257,  0.046, 5,  25.949,-45.691, 15.567
705076.74942, 3,   1.082,  8.425, -1.108, 4,  -0.018, -0.448,  0.090, 5,  25.983,-44.266, 16.290
705076.76929, 3,  -1.364, 10.165, -1.072, 4,  -0.082, -0.483,  0.125, 5,  24.631,-45.009, 14.836
705076.78915, 3,  -2.491, 10.952, -0.847, 4,  -0.031, -0.369,  0.130, 5,  25.296,-44.991, 13.387
705076.80902, 3,  -1.201,  9.866, -3.094, 4,   0.044, -0.273,  0.151, 5,  23.991,-43.594, 12.654
705076.82889, 3,  -0.455, 10.299, -4.175, 4,   0.070, -0.318,  0.172, 5,  25.345,-42.850, 13.382
705076.84875, 3,   1.007,  8.700, -4.936, 4,   0.062, -0.321,  0.192, 5,  23.309,-44.325, 14.108
705076.86862, 3,   1.651,  9.815, -2.661, 4,  -0.017, -0.165,  0.239, 5,  23.991,-43.596, 13.380
705076.88849, 3,   0.792,  8.490, -2.319, 4,  -0.041,  0.150,  0.240, 5,  23.991,-43.596, 13.380
705076.90833, 3,   0.567, 10.370, -2.051, 4,  -0.044,  0.520,  0.207, 5,  22.655,-43.623, 11.926
705076.92819, 3,  -0.246,  9.875, -3.297, 4,   0.010,  0.784,  0.152, 5,  22.641,-44.342, 14.107
705076.94806, 3,  -0.617, 10.069, -2.445, 4,   0.021,  0.861,  0.122, 5,  21.957,-45.071, 13.380
705076.96793, 3,   0.175,  8.258, -2.742, 4,   0.039,  0.856,  0.103, 5,  21.371,-41.519, 13.370
705076.98779, 3,  -0.514,  9.220, -3.484, 4,   0.035,  0.739,  0.131, 5,  21.957,-45.071, 13.380
705077.00766, 3,  -0.395, 10.483, -4.664, 4,   0.060,  0.620,  0.107, 5,  20.656,-43.678, 14.102
705077.02753, 3,   0.766,  8.638, -3.549, 4,   0.082,  0.394,  0.075, 5,  19.989,-43.698, 15.553
705077.04742, 3,   0.895,  3.391, -5.721, 4,   0.073,  0.172,  0.092, 5,  20.641,-44.392, 14.828
705077.06729, 3,  -2.022,  5.494,-12.144, 4,   0.109,  0.073,  0.082, 5,  19.989,-43.698, 15.553
705077.08716, 3,  -3.446, 14.572, -9.645, 4,   0.133,  0.097,  0.031, 5,  21.309,-44.377, 15.556
705077.10703, 3,   2.706, 13.505, -0.706, 4,  -0.052,  0.015,  0.058, 5,  20.641,-44.394, 15.556
705077.12686, 3,   3.159,  9.480,  3.769, 4,  -0.370, -0.252,  0.169, 5,  20.641,-44.394, 15.556
705077.14673, 3,   3.807, 11.828,  2.907, 4,  -0.359, -0.233,  0.202, 5,  20.593,-46.536, 16.287
705077.16660, 3,   1.474,  9.803, -1.065, 4,  -0.139, -0.035,  0.104, 5,  21.260,-46.516, 14.833
705077.18646, 3,  -0.079,  8.724, -3.479, 4,   0.029,  0.055,  0.035, 5,  19.975,-44.414, 17.007
705077.20633, 3,  -0.134,  7.126, -4.099, 4,   0.094, -0.025,  0.030, 5,  21.944,-45.789, 15.561
705077.22620, 3,   1.895,  6.023, -3.106, 4,  -0.008, -0.333,  0.065, 5,  20.625,-45.108, 15.558
705077.24606, 3,   1.393,  9.830, -5.929, 4,  -0.120, -0.637,  0.078, 5,  21.962,-45.078, 16.286
705077.26593, 3,   1.780, 12.179,  0.414, 4,  -0.145, -0.573,  0.079, 5,  21.277,-45.804, 15.559
705077.28580, 3,   2.407, 10.847, -0.089, 4,  -0.177, -0.341,  0.103, 5,  20.576,-47.247, 15.564
705077.30566, 3,   1.062,  8.583, -2.457, 4,  -0.148, -0.244,  0.096, 5,  21.959,-45.073, 14.107
705077.32553, 3,  -0.553,  7.796, -3.843, 4,  -0.029, -0.171,  0.029, 5,  20.607,-45.818, 14.107
705077.34540, 3,  -0.390,  9.229, -6.133, 4,   0.018, -0.137,  0.013, 5,  19.939,-45.834, 14.105
705077.36526, 3,   0.349, 11.294, -4.376, 4,   0.007, -0.153,  0.052, 5,  22.609,-45.769, 14.110
705077.38513, 3,   1.551,  8.640, -2.338, 4,  -0.020, -0.153,  0.056, 5,  21.925,-46.500, 14.110
705077.40500, 3,  -0.091, 10.131, -7.320, 4,  -0.074, -0.167,  0.046, 5,  23.882,-48.595, 16.298
705077.42487, 3,   4.829,  6.702, -3.888, 4,  -0.032, -0.226,  0.045, 5,  24.568,-47.867, 17.024
705077.44473, 3,   5.341,  8.353, -9.059, 4,  -0.083, -0.226,  0.061, 5,  25.903,-47.835, 17.026
705077.46460, 3,   3.041, 10.586, -3.084, 4,  -0.101,  0.011, -0.002, 5,  19.940,-45.836, 14.830
705077.48447, 3,   2.718,  7.906, -2.524, 4,  -0.116,  0.408, -0.101, 5,  21.277,-45.802, 14.832
705077.50433, 3,   0.981,  8.763, -1.574, 4,  -0.172,  0.580, -0.172, 5,  21.959,-45.073, 14.107
705077.52417, 3,   0.675,  6.908, -1.096, 4,  -0.057,  0.801, -0.249, 5,  23.262,-46.468, 14.838
705077.54404, 3,  -1.137,  9.016,  1.567, 4,   0.006,  0.993, -0.306, 5,  20.609,-45.821, 15.559
705077.56390, 3,  -1.591, 16.755,  3.561, 4,   0.065,  0.943, -0.321, 5,  23.279,-45.753, 14.836
705077.58377, 3,  -3.180,  9.887,  3.173, 4,   0.020,  0.459, -0.301, 5,  23.944,-45.737, 14.111
705077.60367, 3,  -4.154, 11.871, -6.343, 4,   0.044, -0.109, -0.308, 5,  23.976,-44.310, 14.108
705077.62354, 3,  -6.611,  7.927,-10.189, 4,   0.408, -0.622, -0.285, 5,  22.008,-42.932, 14.102
705077.64340, 3,  -4.668,  6.573,-11.773, 4,   0.384, -1.170, -0.159, 5,  24.608,-45.712, 11.206
705077.66327, 3,   3.053, 11.794,-10.136, 4,   0.056, -1.690, -0.003, 5,  21.953,-45.062,  9.749
705077.68314, 3,   6.264,  8.710, -2.835, 4,  -0.259, -1.766,  0.177, 5,  20.650,-43.668,  9.744
705077.70300, 3,   6.171,  6.877,  3.632, 4,  -0.423, -1.249,  0.271, 5,  20.651,-43.669, 10.471
705077.72284, 3,   4.312,  9.380, -0.115, 4,  -0.280, -0.473,  0.221, 5,  20.618,-45.094,  9.747
705077.74271, 3,   1.175,  7.942, -3.087, 4,   0.053,  0.232,  0.045, 5,  20.601,-45.807,  9.749
705077.76257, 3,  -7.260, 10.435,-10.916, 4,   0.321,  0.707, -0.128, 5,  20.671,-42.961, 12.648
705077.78244, 3,  -5.614,  5.905, -4.735, 4,   0.430,  0.796, -0.175, 5,  19.917,-46.539, 10.475
705077.80231, 3,  -1.682,  8.973, -1.795, 4,   0.199,  0.455, -0.038, 5,  21.291,-45.085, 12.653
705077.82217, 3,  -1.560, 11.773, -0.799, 4,  -0.024,  0.069,  0.063, 5,  21.254,-46.507, 11.201
705077.84204, 3,   0.270,  9.172,  1.876, 4,  -0.012,  0.090,  0.069, 5,  21.309,-44.376, 14.828
705077.86191, 3,  -0.287,  8.975, -4.070, 4,   0.116,  0.240,  0.101, 5,  21.941,-45.782, 12.656
705077.88177, 3,   0.534, 10.394, -9.849, 4,   0.283,  0.282,  0.100, 5,  20.622,-45.103, 13.379
705077.90167, 3,   3.106,  8.770, -4.357, 4,   0.296,  0.243,  0.041, 5,  21.291,-45.085, 12.653
705077.92154, 3,   3.819,  8.289, -0.459, 4,   0.050,  0.046,  0.037, 5,  21.960,-45.074, 14.832
705077.94138, 3,   2.558,  9.320, -3.080, 4,  -0.062, -0.101,  0.037, 5,  20.641,-44.392, 14.828
705077.96124, 3,  -1.074, 10.148, -9.306, 4,   0.034, -0.127,  0.002, 5,  19.940,-45.837, 15.558
705077.98111, 3,   4.357,  7.289,-10.641, 4,   0.144, -0.269, -0.027, 5,  19.940,-45.836, 14.830
705078.00098, 3,   5.482,  6.796, -4.776, 4,   0.051, -0.394, -0.036, 5,  21.974,-44.359, 14.105
705078.02084, 3,   1.728,  8.104, -0.967, 4,  -0.117, -0.042, -0.073, 5,  21.257,-46.513, 13.382
705078.04071, 3,  -1.862, 11.325, -2.852, 4,  -0.116,  0.585, -0.109, 5,  21.924,-46.497, 12.657
705078.06058, 3,   0.845, 10.995, -3.726, 4,   0.023,  0.943, -0.170, 5,  21.275,-45.801, 14.107
705078.08044, 3,  -1.223,  8.406, -1.974, 4,   0.064,  1.086, -0.282, 5,  21.260,-46.516, 14.833
705078.10031, 3,  -3.288,  8.473, -3.295, 4,   0.033,  1.507, -0.333, 5,  21.979,-44.368, 17.737
705078.12015, 3,  -6.406,  9.057, -2.989, 4,   0.059,  1.831, -0.312, 5,  23.282,-45.758, 17.017
705078.14001, 3,  -9.746,  8.712, -0.502, 4,   0.037,  1.778, -0.339, 5,  21.280,-45.807, 17.012
705078.15988, 3,  -7.025, 13.708, -1.249, 4,  -0.021,  1.325, -0.367, 5,  21.964,-45.082, 17.738
705078.17978, 3,  -4.905, 10.612, -2.441, 4,  -0.008,  0.698, -0.284, 5,  21.313,-44.385, 18.460
705078.19965, 3,  -0.945,  7.834, -3.278, 4,   0.000,  0.303, -0.161, 5,  22.630,-45.062, 17.014
705078.21951, 3,   1.761,  6.973, -5.767, 4,  -0.001,  0.091, -0.107, 5,  21.980,-44.370, 18.462
705078.23938, 3,   1.271,  8.873, -6.540, 4,  -0.005, -0.003, -0.053, 5,  21.310,-44.379, 16.283
705078.25925, 3,   1.819,  8.167, -4.692, 4,  -0.055, -0.126, -0.031, 5,  21.310,-44.379, 16.283
705078.27911, 3,   2.969, 10.059, -4.877, 4,  -0.156, -0.354, -0.059, 5,  21.965,-45.084, 18.463
705078.29898, 3,   4.606,  8.485, -6.587, 4,  -0.128, -0.462, -0.078, 5,  21.297,-45.097, 17.737
705078.31885, 3,   3.190,  8.542, -6.532, 4,  -0.046, -0.318, -0.118, 5,  19.292,-45.142, 16.281
705078.33868, 3,   1.034,  8.277, -5.032, 4,   0.033,  0.044, -0.180, 5,  21.994,-43.651, 16.283
705078.35855, 3,   0.242,  9.392, -3.838, 4,   0.004,  0.290, -0.279, 5,  21.329,-43.668, 17.007
705078.37842, 3,  -0.976,  8.837, -0.680, 4,  -0.043,  0.371, -0.312, 5,  21.297,-45.094, 17.010
705078.39828, 3,  -1.079, 13.194, -3.029, 4,  -0.037,  0.353, -0.300, 5,  22.028,-42.226, 17.004
705078.41815, 3,  -2.728, 10.122, -3.008, 4,   0.022,  0.117, -0.323, 5,  22.678,-42.920, 16.283
705078.43802, 3,  -2.835,  8.116, -1.479, 4,   0.005, -0.244, -0.348, 5,  22.646,-44.351, 17.738
705078.45789, 3,  -1.878,  7.442, -2.280, 4,  -0.023, -0.628, -0.332, 5,  23.994,-43.599, 14.832
705078.47778, 3,  -0.948,  9.870, -8.808, 4,  -0.007, -1.091, -0.211, 5,  22.627,-45.059, 15.561
705078.49765, 3,   1.168, 10.839, -6.377, 4,   0.004, -1.597, -0.095, 5,  22.662,-43.636, 17.010
705078.51749, 3,   4.865,  7.710, -0.938, 4,  -0.096, -1.765,  0.002, 5,  23.325,-43.611, 13.380
705078.53735, 3,   4.843,  9.452, -4.568, 4,  -0.177, -1.468,  0.080, 5,  22.656,-43.626, 12.653
705078.55722, 3,   1.187, 11.263, -7.602, 4,  -0.040, -1.002,  0.085, 5,  21.991,-43.646, 14.104
705078.57709, 3,  -1.797,  9.023, -5.204, 4,   0.068, -0.621,  0.014, 5,  23.959,-45.021, 12.657
705078.59695, 3,  -1.247,  4.582, -3.611, 4,   0.004, -0.427, -0.037, 5,  23.308,-44.324, 13.382
705078.61682, 3,  -0.912, 10.378, -4.049, 4,  -0.045, -0.391,  0.018, 5,  23.309,-44.325, 14.108
705078.63669, 3,  -1.474, 11.330, -2.412, 4,   0.012, -0.338,  0.063, 5,  25.296,-44.989, 12.660
705078.65656, 3,  -0.895, 10.744, -2.503, 4,   0.009, -0.269,  0.085, 5,  24.628,-45.006, 13.385
705078.67642, 3,   0.902, 11.373, -4.152, 4,   0.053, -0.290,  0.082, 5,  24.661,-43.581, 14.108
705078.69629, 3,   0.641,  6.956, -2.170, 4,   0.083, -0.296,  0.090, 5,  25.360,-42.137, 13.379
