701634.58268, 3,   1.775,  7.076, -3.252
701634.60255, 3,   0.397, 10.457, -6.879
701634.62241, 3,   1.204,  9.806, -6.276, 4,   0.152,  0.226,  0.415, 5,   9.459,-44.670,  0.453
701634.64228, 3,   2.594,  8.073, -5.649
701634.66215, 3,   3.386,  8.439, -5.767
701634.68201, 3,   4.386,  9.251, -7.399, 4,   0.059, -0.215,  0.283, 5,   9.021,-45.102,  1.012
701634.70188, 3,   5.035,  8.947, -5.458
701634.72175, 3,   4.400,  7.044, -4.314
701634.74161, 3,   3.599,  7.829, -7.564, 4,   0.002, -0.555,  0.080, 5,   9.070,-46.652,  1.704
701634.76148, 3,   2.680, 10.110, -8.037
701634.78135, 3,   3.967,  8.722, -5.901
701634.80119, 3,   3.876,  8.528, -4.599, 4,  -0.096, -0.763, -0.089
701634.82105, 3,   2.630,  6.633, -3.448
701634.84092, 3,   1.455,  9.562, -3.898
701634.86082, 3,  -0.115, 12.361, -2.501, 4,  -0.169, -0.745, -0.192, 5,   7.968,-46.715, -0.349
701634.88068, 3,   0.409, 11.337,  0.309
701634.90055, 3,  -0.998,  8.229,  0.426
701634.92042, 3,  -2.228,  8.629, -0.802, 4,  -0.115, -1.108, -0.166
701634.94028, 3,  -1.015, 10.521, -1.627
701634.96015, 3,   2.008,  8.652, -1.311
701634.98002, 3,   0.514,  7.662, -2.802, 4,  -0.001, -1.374,  0.058, 5,   7.153,-44.402, -2.342
701634.99989, 3,  -0.256, 16.889, -3.838
701635.01975, 3,   2.048, 18.281,  2.091
701635.03962, 3,   4.850,  2.780,  2.036, 4,  -0.091, -0.861,  0.187, 5,   7.484,-44.936, -2.803
701635.05949, 3,   0.699,  5.755, -0.316
701635.07932, 3,  -4.053, 12.179, -3.773
701635.09919, 3,  -5.066, 11.029, -3.199, 4,   0.147,  0.167,  0.082, 5,   6.511,-46.065, -2.676
701635.11906, 3,  -3.649,  6.322, -3.159
701635.13892, 3,  -2.850,  8.490, -1.426
701635.15882, 3,   0.108, 14.517, -1.431, 4,   0.021, -0.163,  0.243, 5,   6.448,-45.404, -3.935
701635.17869, 3,   0.787, 10.052, -0.928
701635.19855, 3,  -1.278,  7.377, -3.127
701635.21842, 3,   0.483,  7.791, -6.039, 4,   0.188, -0.136,  0.303, 5,   3.964,-45.468, -2.896
701635.23829, 3,   0.414,  8.827, -9.287
701635.25816, 3,   1.742, 11.117, -8.191
701635.27802, 3,   4.101, 10.576, -7.238, 4,   0.084, -0.463,  0.278, 5,   3.253,-44.972, -1.176
701635.29789, 3,   6.205,  7.628, -2.012
701635.31776, 3,   6.360,  4.020, -2.553
701635.33762, 3,   5.288,  6.815, -5.590, 4,  -0.039, -0.921,  0.139
701635.35746, 3,   0.668, 10.820, -6.221
701635.37733, 3,  -3.214, 23.232,-19.717
701635.39719, 3,   5.243,  2.661,  4.020, 4,   0.058, -0.790, -0.033, 5,   2.715,-46.030, -2.087
701635.41706, 3,   7.231,  0.572, -1.397
701635.43696, 3,  -1.610,  4.173,  4.226
701635.45682, 3,  -7.750, 19.942, -3.534, 4,  -0.182, -0.226, -0.179
701635.47669, 3,  -5.257, 16.807, -1.766
701635.49656, 3,   3.876,  2.122,  1.775
701635.51641, 3,   0.804,  0.830,  0.931, 4,   0.050,  0.012, -0.015, 5,   3.259,-45.857, -3.699
701635.53628, 3,  -8.499, 18.403, -5.525
701635.55615, 3,  -7.829, 15.242, -3.606
701635.57602, 3,  -3.410,  5.365,  0.584, 4,   0.111, -0.973,  0.079, 5,   1.291,-44.817, -4.042
701635.59588, 3,  -0.213,  7.174, -0.981
701635.61575, 3,   0.749, 12.199, -5.910
701635.63562, 3,   2.395, 12.285, -8.234, 4,   0.143, -1.858,  0.474
701635.65545, 3,   2.891,  4.453, -6.690
701635.67532, 3,   2.276,  9.019, -5.547
701635.69519, 3,   3.625, 13.242, -2.577, 4,   0.218,  0.485,  0.581, 5,  -1.225,-45.116, -1.675
701635.71508, 3,   4.664,  9.023, -2.771
701635.73495, 3,   2.362,  9.648, -4.238
701635.75482, 3,  -0.036,  5.951, -5.896, 4,   0.222,  1.980,  0.201, 5,  -0.755,-46.759, -1.308
701635.77468, 3,   1.802,  8.085, -7.915
701635.79455, 3,   2.946,  9.423, -4.187
701635.81442, 3,  -1.697,  9.198, -2.032, 4,   0.014,  0.835, -0.206, 5,   3.853,-47.816, -0.237
701635.83429, 3,  -2.764,  9.811, -2.173
701635.85415, 3,  -0.098,  9.172, -2.596
701635.87341, 3,   0.440,  7.391, -5.219, 4,  -0.022, -0.591, -0.250, 5,  -0.108,-46.106, -2.084
701635.89389, 3,  -0.854,  7.896, -6.272
701635.91372, 3,   0.735, 11.569, -5.439
701635.93359, 3,   1.417, 10.856, -1.926, 4,  -0.086, -0.431, -0.108, 5,   0.146,-46.274, -2.348
701635.95346, 3,  -1.352,  6.908, -1.651
701635.97332, 3,  -1.591,  9.648, -7.143
701635.99319, 3,  -1.084,  8.629, -8.238, 4,   0.046,  0.401, -0.109
701636.01309, 3,   0.340,  7.851, -5.537
701636.03296, 3,  -0.586, 10.217, -1.962
701636.05282, 3,  -3.127,  8.724, -0.251, 4,  -0.128,  0.641, -0.190, 5,   3.014,-45.496, -0.948
701636.07269, 3,  -2.646,  7.011, -2.012
701636.09256, 3,  -1.297,  8.643, -8.827
701636.11242, 3,  -3.226, 13.048, -8.351, 4,   0.049,  0.259, -0.247, 5,   0.877,-45.488, -3.246
701636.13229, 3,  -3.307,  7.100,  1.510
701636.15216, 3,  -2.960,  6.066,  2.144
701636.17202, 3,  -1.895, 13.304, -3.558, 4,  -0.146, -0.446, -0.140, 5,   4.567,-45.900, -1.308
701636.19186, 3,  -1.835, 10.203, -4.434
701636.21173, 3,  -0.352,  7.573, -4.558
701636.23159, 3,   1.412, 11.019, -7.133, 4,   0.007, -1.221,  0.098, 5,   2.820,-45.435, -2.359
701636.25146, 3,   3.709,  8.696, -5.200
701636.27133, 3,   7.183,  3.991, -5.915
701636.29123, 3,   3.618, 31.329, -8.406, 4,  -0.039, -0.107,  0.176, 5,   2.550,-46.536, -1.778
701636.31109, 3,  -1.503,  4.740,  8.540
701636.33096, 3,   0.766,  3.716,  1.589
701636.35083, 3,   3.472,  7.257,-13.440, 4,   0.126,  0.844, -0.165, 5,   2.550,-46.927, -3.325
701636.37069, 3,  -0.639,  7.884,-12.828
701636.39056, 3,  -4.802,  7.312, -5.075
701636.41043, 3,  -3.438, 11.694, -0.072, 4,   0.080,  0.300, -0.387, 5,   3.876,-46.899, -1.523
701636.43029, 3,  -4.891,  6.664,  2.355
701636.45016, 3,  -3.900, 12.043, -3.278
701636.47003, 3,  -1.874, 11.572, -2.634, 4,   0.102, -0.622, -0.273, 5,   4.564,-46.103, -0.790
701636.48986, 3,  -2.453,  6.855, -0.069
701636.50973, 3,  -4.910, 11.423,-12.019
701636.52960, 3,  -3.211, 17.109, -9.933, 4,   0.194, -0.837,  0.011
701636.54947, 3,   1.768,  4.912,  4.527
701636.56933, 3,   3.092,  8.361,  2.271
701636.58923, 3,   2.613,  7.616, -3.620, 4,  -0.140, -0.648,  0.235, 5,   3.932,-46.230,  0.240
701636.60910, 3,   1.661,  9.117, -8.081
701636.62896, 3,   1.266, 11.323, -8.837
701636.64883, 3,   2.307,  7.028, -3.604, 4,   0.107,  0.551,  0.150
701636.66870, 3,   1.062,  9.401, -3.884
701636.68856, 3,   2.343,  9.794, -1.539
701636.70843, 3,  -0.653,  6.724, -2.323, 4,  -0.045,  1.280, -0.255, 5,   3.470,-45.735, -1.430
701636.72830, 3,  -6.173, 10.265, -5.197
701636.74817, 3,  -7.394,  3.398, -4.802
701636.76800, 3,  -7.935,  2.319, -4.745, 4,  -0.052,  0.537, -0.512, 5,   6.956,-46.248,  0.124
701636.78787, 3,  -6.200, 15.293, -4.300
701636.80774, 3,  -7.207,  9.760,  2.778
701636.82760, 3,  -4.573, 10.947,  0.031, 4,  -0.336, -1.349, -0.205, 5,   8.194,-46.080, -1.993
701636.84747, 3,  -2.221, 14.448, -2.225
701636.86737, 3,  -2.237,  6.903, -3.278
701636.88723, 3,   0.091, 11.876, -6.171, 4,  -0.000, -1.881,  0.368, 5,   5.350,-44.270, -3.902
701636.90710, 3,   5.420,  4.085, -7.147
701636.92697, 3,   8.136, 12.627, -9.107
701636.94683, 3,   8.767, 11.165, -3.553, 4,   0.077, -1.172,  0.612, 5,   2.283,-45.073, -3.238
701636.96670, 3,   8.755,  2.568,  5.066
701636.98657, 3,   1.668, 11.754, -8.617
701637.00644, 3,   0.988, 12.694,-12.270, 4,   0.278,  0.237,  0.247, 5,   1.006,-46.500, -2.129
701637.02630, 3,  -2.084,  5.233, -3.647
701637.04614, 3,  -3.534, 11.225, -4.032
701637.06601, 3,  -0.957,  9.842,  0.694, 4,   0.010,  0.267,  0.074
701637.08587, 3,   0.768, 13.586,  1.656
701637.10574, 3,   0.761,  5.738,  0.380
701637.12561, 3,  -0.201,  8.124, -7.009, 4,   0.152,  0.206,  0.061, 5,   2.274,-46.230,  0.415
701637.14550, 3,  -1.440, 11.706, -9.232
701637.16537, 3,  -0.971,  6.123, -2.201
701637.18524, 3,  -1.658, 11.225, -1.096, 4,   0.005,  0.186, -0.021
701637.20510, 3,  -1.192, 10.193, -0.878
701637.22497, 3,   0.029, 13.512, -2.106
701637.24484, 3,   0.677,  6.879, -1.335, 4,  -0.029,  0.162, -0.027, 5,   2.565,-45.830, -2.629
701637.26471, 3,  -0.682,  7.183, -4.771
701637.28457, 3,  -2.189,  9.825, -7.542
701637.30444, 3,  -1.208,  7.686, -2.800, 4,   0.054,  1.147, -0.152, 5,   2.364,-46.617, -0.974
701637.32428, 3,  -2.469, 10.548, -1.773
701637.34414, 3,  -6.970,  7.454, -0.861
701637.36401, 3,  -9.052, 17.032, -3.505, 4,  -0.046,  1.003, -0.449, 5,   4.561,-46.164, -1.184
701637.38388, 3,  -5.949,  4.987, -0.426
701637.40374, 3,  -2.285,  8.753, -5.202
701637.42361, 3,  -1.668, 10.634, -6.855, 4,  -0.096, -1.117, -0.323, 5,   5.580,-44.901, -2.626
701637.44351, 3,  -0.330,  9.155, -3.544
701637.46337, 3,   2.395, 10.574, -3.211
701637.48324, 3,   3.742,  5.420, -2.539, 4,  -0.169, -1.532,  0.059, 5,   3.247,-45.110, -3.389
701637.50311, 3,   3.503, 14.094, -5.798
701637.52298, 3,   4.702,  8.018, -2.180
701637.54284, 3,   0.945,  7.825, -5.582, 4,   0.064, -0.193,  0.154, 5,   3.201,-47.179, -2.353
701637.56271, 3,  -0.967,  9.890, -4.477
701637.58258, 3,  -1.271,  7.985, -2.316
701637.60241, 3,  -0.780,  6.604, -2.113, 4,   0.007,  0.096, -0.062, 5,   4.497,-45.453, -3.394
701637.62228, 3,  -1.067, 12.287, -3.714
701637.64215, 3,  -1.017, 11.703, -1.732
701637.66201, 3,  -1.373,  8.650,  1.046, 4,  -0.063, -0.821, -0.037, 5,   1.891,-45.999, -3.610
701637.68188, 3,  -1.845,  7.109, -1.464
701637.70175, 3,  -2.079,  7.686, -6.470
701637.72165, 3,  -0.105, 14.422, -8.097, 4,   0.124, -1.070,  0.173
701637.74151, 3,   0.581,  6.879, -2.505
701637.76138, 3,  -0.380, 16.137, -2.953
701637.78125, 3,  -1.555,  8.684,  1.677, 4,   0.040, -0.174,  0.374, 5,   1.793,-43.674, -2.931
701637.80111, 3,  -2.752,  6.231, -0.775
701637.82098, 3,  -1.957, 10.780, -7.301
701637.84085, 3,  -3.403,  5.910, -8.150, 4,   0.288,  0.146,  0.358, 5,  -0.224,-46.893, -2.736
701637.86068, 3,  -1.558,  7.650, -5.836
701637.88055, 3,   0.778,  9.806, -2.539
701637.90042, 3,   1.493, 10.574, -2.132, 4,   0.051,  0.579,  0.394, 5,  -0.780,-46.297, -2.086
701637.92028, 3,  -1.505, 10.490, -1.417
701637.94015, 3,  -2.757,  9.894, -4.152
701637.96002, 3,  -2.764,  9.849, -5.023, 4,   0.136,  0.675,  0.109, 5,  -1.476,-47.461, -2.190
701637.97988, 3,  -3.996,  6.628, -7.537
701637.99975, 3,  -2.706, 14.206, -1.555
701638.01965, 3,  -1.682,  7.178,  1.555, 4,  -0.058,  0.257,  0.092, 5,   0.371,-44.391, -1.445
701638.03952, 3,   0.012, 11.081,  1.335
701638.05938, 3,   0.507,  7.143, -3.364
701638.07925, 3,   1.105, 10.232, -7.901, 4,   0.130,  0.240,  0.050, 5,  -2.028,-46.428, -2.534
701638.09912, 3,  -0.203,  8.155, -6.518
701638.11898, 3,  -0.608, 10.569, -3.996
701638.13885, 3,   0.567, 10.174,  0.022, 4,  -0.091,  0.509, -0.086, 5,  -0.223,-45.413, -1.181
701638.15872, 3,  -0.333,  9.299,  1.024
701638.17855, 3,  -1.457, 11.091, -2.113
701638.19842, 3,  -0.593,  7.267, -4.936, 4,  -0.038,  0.182, -0.306, 5,   1.947,-46.169, -2.959
701638.21829, 3,   0.050,  8.822, -4.987
701638.23816, 3,  -3.288,  4.798, -7.133
701638.25802, 3,  -2.816, 16.692, -4.573, 4,  -0.085, -0.197, -0.291
701638.27789, 3,  -0.684,  5.087,  3.395
701638.29779, 3,  -0.077, 16.599, -0.318
701638.31765, 3,   2.010,  8.289, -2.450, 4,  -0.186, -0.766, -0.182, 5,   1.544,-45.013, -2.309
701638.33752, 3,   0.770,  9.777, -6.430
701638.35739, 3,   0.749,  8.557, -6.860
701638.37725, 3,   0.574, 13.261, -3.671, 4,   0.012, -0.539, -0.019, 5,   1.869,-46.938, -3.339
701638.39712, 3,   2.127,  6.394,  2.496
701638.41699, 3,   0.244, 12.309, -0.653
701638.43686, 3,   0.311, 12.402, -1.728, 4,  -0.016, -0.069, -0.049, 5,   2.408,-45.161, -2.443
701638.45669, 3,  -0.816,  8.853, -3.635
701638.47656, 3,  -0.244, 10.942, -4.606
701638.49643, 3,  -1.622, 10.615, -3.924, 4,   0.067, -0.299, -0.047, 5,   0.552,-46.298, -2.251
701638.51629, 3,   0.041,  6.729, -0.770
701638.53616, 3,  -1.976, 11.780, -3.151
701638.55603, 3,  -0.450,  8.710, -4.939, 4,   0.039, -0.676,  0.067, 5,  -0.095,-45.418, -2.211
701638.57592, 3,   0.053,  6.257, -4.250
701638.59579, 3,   2.855, 22.476, -1.888
701638.61566, 3,   5.372,  0.756,  2.524, 4,   0.012, -0.423,  0.243, 5,  -0.745,-46.211, -4.045
701638.63552, 3,   0.641, 12.079, -6.523
701638.65539, 3,   0.100, 10.775, -8.408
701638.67465, 3,   0.440,  5.544, -3.860, 4,   0.217,  0.066,  0.176, 5,   0.990,-46.994, -0.662
701638.69513, 3,   1.156,  5.154, -3.070
701638.71499, 3,  -1.972, 13.417, -4.427
701638.73483, 3,  -3.876, 10.904, -5.470, 4,   0.037,  0.439,  0.056, 5,  -0.346,-45.869, -1.180
701638.75470, 3,  -2.563, 15.025,  0.840
701638.77456, 3,  -2.776,  6.114,  1.826
701638.79443, 3,  -3.474, 11.742, -3.434, 4,  -0.026,  0.048, -0.009
701638.81430, 3,  -3.149,  9.349, -5.415
701638.83416, 3,  -3.154,  9.590, -3.048
701638.85403, 3,   0.100,  5.891, -1.517, 4,   0.070,  0.117,  0.156, 5,  -0.343,-45.580, -0.725
701638.87393, 3,   1.302,  9.042, -6.501
701638.89379, 3,   2.788, 11.560, -2.670
701638.91366, 3,   2.955,  8.140, -1.761, 4,  -0.056,  0.304,  0.055
701638.93353, 3,   1.675, 12.529, -0.689
701638.95340, 3,   1.199, 11.280, -0.050
701638.97326, 3,  -0.983,  8.081, -2.914, 4,  -0.087,  0.109, -0.209, 5,   1.590,-47.983, -0.322
701638.99313, 3,  -2.204,  8.767, -5.310
701639.01297, 3,  -4.637, 10.890, -2.953
701639.03283, 3,  -4.190,  4.388, -3.549, 4,  -0.027, -0.513, -0.165, 5,   3.407,-46.669,  0.259
701639.05270, 3,  -3.190, 14.201, -4.877
701639.07257, 3,   0.084,  9.069,  0.220
701639.09243, 3,   0.163,  9.839, -2.288, 4,  -0.039, -0.775,  0.175, 5,   0.470,-44.801, -1.822
701639.11230, 3,  -0.505,  9.937, -4.355
701639.13217, 3,  -0.036,  7.944, -4.506
